transaction_id,card_id,merchant_id,device_id,ip_address,amount,timestamp,is_fraud
tx_302,card_34,merchant_17,device_44,10.0.0.3,221.45,2025-01-21T08:29:00,0
tx_303,card_31,merchant_47,device_32,10.0.0.24,13.94,2025-01-21T13:17:00,1
tx_304,card_79,merchant_26,device_9,10.0.0.11,58.86,2025-01-16T13:48:00,0
tx_305,card_58,merchant_33,device_53,10.0.0.43,24.95,2025-01-02T04:29:00,1
tx_306,card_20,merchant_36,device_4,10.0.0.12,15.79,2025-01-12T08:36:00,1
tx_307,card_60,merchant_39,device_45,10.0.0.13,28.03,2025-01-23T16:47:00,1
tx_308,card_74,merchant_15,device_1,10.0.0.77,32.86,2025-01-06T02:16:00,0
tx_309,card_34,merchant_35,device_48,10.0.0.76,88.27,2025-01-10T06:05:00,0
tx_310,card_2,merchant_4,device_16,10.0.0.65,20.94,2025-01-25T02:03:00,0
tx_311,card_48,merchant_17,device_5,10.0.0.75,56.71,2025-01-09T06:39:00,0
tx_312,card_77,merchant_19,device_51,10.0.0.42,34.83,2025-01-28T12:03:00,0
tx_313,card_34,merchant_37,device_30,10.0.0.5,34.3,2025-01-13T12:46:00,0
tx_314,card_48,merchant_28,device_33,10.0.0.41,153.93,2025-01-01T05:27:00,0
tx_315,card_62,merchant_28,device_50,10.0.0.16,37.46,2025-01-05T06:18:00,0
tx_316,card_25,merchant_13,device_9,10.0.0.92,18.11,2025-01-08T19:21:00,0
tx_317,card_4,merchant_9,device_48,10.0.0.1,50.0,2025-01-03T00:37:00,0
tx_318,card_57,merchant_36,device_52,10.0.0.47,48.15,2025-01-06T13:54:00,1
tx_319,card_37,merchant_7,device_42,10.0.0.10,74.5,2025-01-08T17:10:00,0
tx_320,card_38,merchant_46,device_5,10.0.0.89,19.47,2025-01-04T10:05:00,0
tx_321,card_54,merchant_22,device_44,10.0.0.41,31.07,2025-01-15T07:53:00,0
tx_322,card_61,merchant_6,device_45,10.0.0.11,8.14,2025-01-24T23:21:00,1
tx_323,card_75,merchant_20,device_52,10.0.0.48,44.0,2025-01-05T02:15:00,0
tx_324,card_66,merchant_3,device_28,10.0.0.36,8.17,2025-01-21T21:29:00,0
tx_325,card_20,merchant_16,device_23,10.0.0.24,31.93,2025-01-11T08:40:00,0
tx_326,card_21,merchant_48,device_17,10.0.0.52,45.95,2025-01-22T07:53:00,0
tx_327,card_34,merchant_26,device_59,10.0.0.80,30.26,2025-01-14T18:01:00,0
tx_328,card_2,merchant_25,device_4,10.0.0.72,17.5,2025-01-14T09:19:00,0
tx_329,card_60,merchant_26,device_52,10.0.0.4,138.39,2025-01-02T02:13:00,0
tx_330,card_39,merchant_21,device_1,10.0.0.18,15.7,2025-01-21T18:00:00,0
tx_331,card_7,merchant_35,device_45,10.0.0.8,17.04,2025-01-06T23:51:00,0
tx_332,card_17,merchant_15,device_36,10.0.0.29,17.79,2025-01-27T23:18:00,0
tx_333,card_0,merchant_49,device_56,10.0.0.31,61.78,2025-01-23T16:40:00,0
tx_334,card_62,merchant_26,device_33,10.0.0.43,5.67,2025-01-25T19:08:00,0
tx_335,card_6,merchant_0,device_10,10.0.0.76,25.79,2025-01-11T13:31:00,0
tx_336,card_49,merchant_45,device_50,10.0.0.3,56.59,2025-01-09T18:57:00,0
tx_337,card_21,merchant_16,device_12,10.0.0.12,71.14,2025-01-06T22:38:00,0
tx_338,card_25,merchant_41,device_18,10.0.0.13,48.82,2025-01-25T23:22:00,0
tx_339,card_29,merchant_32,device_4,10.0.0.32,22.23,2025-01-06T02:37:00,0
tx_340,card_0,merchant_3,device_59,10.0.0.86,24.18,2025-01-27T15:35:00,0
tx_341,card_4,merchant_36,device_14,10.0.0.47,116.14,2025-01-17T10:45:00,0
tx_342,card_71,merchant_49,device_24,10.0.0.15,78.11,2025-01-03T22:44:00,0
tx_343,card_70,merchant_45,device_41,10.0.0.76,24.8,2025-01-08T21:35:00,0
tx_344,card_34,merchant_16,device_41,10.0.0.30,43.02,2025-01-25T04:30:00,0
tx_345,card_69,merchant_28,device_8,10.0.0.45,35.96,2025-01-21T19:34:00,0
tx_346,card_50,merchant_25,device_46,10.0.0.44,54.1,2025-01-30T14:46:00,0
tx_347,card_27,merchant_37,device_50,10.0.0.35,15.2,2025-01-30T03:13:00,0
tx_348,card_12,merchant_2,device_18,10.0.0.67,29.19,2025-01-15T00:51:00,0
tx_349,card_71,merchant_10,device_14,10.0.0.52,90.01,2025-01-17T16:13:00,0
tx_350,card_72,merchant_48,device_29,10.0.0.41,84.44,2025-01-12T16:36:00,0
tx_351,card_18,merchant_6,device_4,10.0.0.85,27.65,2025-01-28T22:39:00,0
tx_352,card_58,merchant_43,device_46,10.0.0.44,28.2,2025-01-03T01:24:00,1
tx_353,card_71,merchant_35,device_52,10.0.0.58,19.49,2025-01-02T18:37:00,0
tx_354,card_47,merchant_20,device_26,10.0.0.67,9.38,2025-01-23T16:24:00,0
tx_355,card_27,merchant_24,device_50,10.0.0.57,19.09,2025-01-23T16:56:00,0
tx_356,card_46,merchant_31,device_43,10.0.0.18,44.84,2025-01-20T05:54:00,0
tx_357,card_62,merchant_5,device_6,10.0.0.27,20.59,2025-01-10T22:19:00,0
tx_358,card_7,merchant_9,device_13,10.0.0.1,17.79,2025-01-23T00:29:00,0
tx_359,card_58,merchant_22,device_50,10.0.0.86,88.67,2025-01-10T21:52:00,0
tx_360,card_78,merchant_25,device_53,10.0.0.43,107.28,2025-01-29T08:11:00,1
tx_361,card_8,merchant_1,device_48,10.0.0.85,15.06,2025-01-12T12:00:00,0
tx_362,card_15,merchant_2,device_57,10.0.0.92,15.18,2025-01-20T06:33:00,0
tx_363,card_16,merchant_33,device_29,10.0.0.19,53.16,2025-01-02T00:23:00,0
tx_364,card_67,merchant_2,device_35,10.0.0.94,31.9,2025-01-27T09:59:00,0
tx_365,card_37,merchant_43,device_7,10.0.0.25,26.89,2025-01-03T21:39:00,0
tx_366,card_44,merchant_49,device_48,10.0.0.65,30.3,2025-01-05T21:30:00,1
tx_367,card_34,merchant_7,device_57,10.0.0.91,30.74,2025-01-17T03:32:00,0
tx_368,card_49,merchant_25,device_41,10.0.0.52,34.89,2025-01-01T11:52:00,0
tx_369,card_26,merchant_0,device_48,10.0.0.50,78.6,2025-01-25T21:52:00,0
tx_370,card_19,merchant_44,device_22,10.0.0.4,17.58,2025-01-30T02:21:00,0
tx_371,card_19,merchant_24,device_6,10.0.0.64,70.97,2025-01-30T18:34:00,0
tx_372,card_2,merchant_12,device_27,10.0.0.87,86.94,2025-01-01T22:18:00,0
tx_373,card_54,merchant_30,device_19,10.0.0.39,34.86,2025-01-03T09:52:00,0
tx_374,card_6,merchant_20,device_17,10.0.0.97,9.04,2025-01-08T20:20:00,1
tx_375,card_55,merchant_46,device_7,10.0.0.13,112.75,2025-01-28T18:51:00,0
tx_376,card_46,merchant_7,device_18,10.0.0.12,43.8,2025-01-11T00:44:00,1
tx_377,card_50,merchant_44,device_46,10.0.0.65,16.35,2025-01-15T21:08:00,0
tx_378,card_7,merchant_46,device_56,10.0.0.56,52.0,2025-01-29T12:28:00,0
tx_379,card_39,merchant_1,device_6,10.0.0.14,42.51,2025-01-02T13:11:00,0
tx_380,card_28,merchant_46,device_49,10.0.0.52,6.89,2025-01-15T18:50:00,0
tx_381,card_5,merchant_25,device_52,10.0.0.12,97.29,2025-01-28T01:32:00,0
tx_382,card_72,merchant_28,device_8,10.0.0.42,41.62,2025-01-21T01:57:00,0
tx_383,card_68,merchant_34,device_46,10.0.0.22,16.93,2025-01-08T05:55:00,1
tx_384,card_20,merchant_34,device_18,10.0.0.33,38.01,2025-01-09T14:30:00,1
tx_385,card_69,merchant_41,device_52,10.0.0.33,16.72,2025-01-22T21:10:00,0
tx_386,card_14,merchant_21,device_14,10.0.0.81,71.27,2025-01-07T06:15:00,0
tx_387,card_31,merchant_26,device_6,10.0.0.76,34.58,2025-01-07T18:33:00,0
tx_388,card_68,merchant_33,device_46,10.0.0.43,9.32,2025-01-27T20:31:00,1
tx_389,card_45,merchant_22,device_17,10.0.0.39,29.81,2025-01-04T15:30:00,0
tx_390,card_37,merchant_34,device_44,10.0.0.6,34.74,2025-01-11T05:47:00,0
tx_391,card_53,merchant_14,device_47,10.0.0.73,29.09,2025-01-15T13:53:00,0
tx_392,card_40,merchant_19,device_22,10.0.0.6,48.49,2025-01-27T06:31:00,0
tx_393,card_43,merchant_1,device_56,10.0.0.39,45.24,2025-01-01T17:50:00,0
tx_394,card_31,merchant_27,device_42,10.0.0.2,20.91,2025-01-15T01:15:00,0
tx_395,card_64,merchant_48,device_4,10.0.0.24,73.74,2025-01-29T20:17:00,0
tx_396,card_18,merchant_26,device_59,10.0.0.40,41.05,2025-01-01T08:44:00,0
tx_397,card_53,merchant_20,device_25,10.0.0.16,32.56,2025-01-05T18:58:00,0
tx_398,card_31,merchant_44,device_0,10.0.0.70,21.65,2025-01-09T23:06:00,0
tx_399,card_63,merchant_9,device_3,10.0.0.52,8.66,2025-01-10T01:18:00,0
tx_400,card_50,merchant_13,device_16,10.0.0.65,33.08,2025-01-24T02:59:00,1
tx_401,card_57,merchant_36,device_4,10.0.0.67,28.66,2025-01-13T04:08:00,1
tx_402,card_63,merchant_25,device_41,10.0.0.52,16.39,2025-01-21T05:23:00,0
tx_403,card_31,merchant_6,device_45,10.0.0.11,39.65,2025-01-29T08:15:00,1
tx_404,card_22,merchant_8,device_17,10.0.0.79,28.44,2025-01-19T01:38:00,0
tx_405,card_28,merchant_27,device_30,10.0.0.10,14.01,2025-01-08T19:00:00,0
tx_406,card_17,merchant_17,device_18,10.0.0.21,23.12,2025-01-18T08:26:00,0
tx_407,card_74,merchant_26,device_50,10.0.0.70,100.4,2025-01-03T06:06:00,0
tx_408,card_42,merchant_31,device_51,10.0.0.35,167.46,2025-01-01T06:55:00,0
tx_409,card_12,merchant_25,device_21,10.0.0.33,67.5,2025-01-24T22:02:00,1
tx_410,card_50,merchant_35,device_53,10.0.0.22,22.75,2025-01-15T06:50:00,1
tx_411,card_44,merchant_38,device_35,10.0.0.25,50.66,2025-01-14T00:54:00,0
tx_412,card_58,merchant_49,device_16,10.0.0.97,18.43,2025-01-23T04:08:00,1
tx_413,card_10,merchant_11,device_51,10.0.0.45,44.87,2025-01-11T14:17:00,0
tx_414,card_51,merchant_24,device_16,10.0.0.52,41.51,2025-01-12T03:37:00,0
tx_415,card_60,merchant_12,device_45,10.0.0.20,39.23,2025-01-03T06:18:00,0
tx_416,card_61,merchant_31,device_22,10.0.0.27,27.77,2025-01-13T22:32:00,0
tx_417,card_37,merchant_33,device_57,10.0.0.43,44.36,2025-01-21T12:32:00,0
tx_418,card_42,merchant_26,device_6,10.0.0.41,15.07,2025-01-13T10:41:00,0
tx_419,card_17,merchant_1,device_45,10.0.0.62,11.44,2025-01-27T10:11:00,1
tx_420,card_17,merchant_7,device_24,10.0.0.33,10.76,2025-01-16T20:54:00,0
tx_421,card_24,merchant_16,device_28,10.0.0.54,48.1,2025-01-12T22:30:00,1
tx_422,card_50,merchant_35,device_46,10.0.0.22,171.7,2025-01-22T23:51:00,1
tx_423,card_7,merchant_20,device_12,10.0.0.86,44.17,2025-01-19T16:36:00,0
tx_424,card_57,merchant_25,device_18,10.0.0.67,50.01,2025-01-20T11:07:00,1
tx_425,card_49,merchant_35,device_52,10.0.0.14,59.33,2025-01-10T21:46:00,0
tx_426,card_78,merchant_43,device_46,10.0.0.44,28.71,2025-01-27T05:00:00,0
tx_427,card_12,merchant_30,device_3,10.0.0.16,255.1,2025-01-18T16:38:00,0
tx_428,card_41,merchant_29,device_34,10.0.0.20,44.73,2025-01-24T14:43:00,0
tx_429,card_37,merchant_35,device_5,10.0.0.91,11.88,2025-01-08T08:07:00,0
tx_430,card_79,merchant_8,device_39,10.0.0.28,50.74,2025-01-01T15:08:00,0
tx_431,card_76,merchant_46,device_9,10.0.0.9,23.74,2025-01-24T07:12:00,0
tx_432,card_55,merchant_7,device_31,10.0.0.1,18.84,2025-01-20T16:15:00,0
tx_433,card_6,merchant_20,device_54,10.0.0.65,20.24,2025-01-05T18:24:00,1
tx_434,card_31,merchant_38,device_45,10.0.0.11,30.39,2025-01-13T00:19:00,0
tx_435,card_65,merchant_34,device_42,10.0.0.21,38.48,2025-01-22T11:36:00,0
tx_436,card_61,merchant_39,device_45,10.0.0.24,35.06,2025-01-08T05:43:00,1
tx_437,card_48,merchant_39,device_55,10.0.0.82,36.37,2025-01-02T11:48:00,0
tx_438,card_37,merchant_6,device_12,10.0.0.85,17.66,2025-01-30T09:03:00,0
tx_439,card_77,merchant_2,device_4,10.0.0.47,72.65,2025-01-24T05:34:00,1
tx_440,card_20,merchant_14,device_19,10.0.0.88,40.27,2025-01-27T06:56:00,0
tx_441,card_56,merchant_12,device_5,10.0.0.58,5.15,2025-01-10T18:50:00,0
tx_442,card_9,merchant_28,device_10,10.0.0.31,117.41,2025-01-01T03:17:00,0
tx_443,card_48,merchant_23,device_47,10.0.0.37,80.39,2025-01-02T22:24:00,0
tx_444,card_57,merchant_30,device_54,10.0.0.0,29.33,2025-01-08T01:50:00,0
tx_445,card_73,merchant_22,device_26,10.0.0.38,27.45,2025-01-23T11:39:00,0
tx_446,card_63,merchant_12,device_12,10.0.0.88,35.93,2025-01-19T05:18:00,0
tx_447,card_49,merchant_23,device_37,10.0.0.19,78.93,2025-01-05T13:11:00,0
tx_448,card_11,merchant_12,device_9,10.0.0.88,17.52,2025-01-20T12:53:00,0
tx_449,card_14,merchant_3,device_26,10.0.0.31,118.66,2025-01-01T11:42:00,0
tx_450,card_0,merchant_45,device_39,10.0.0.33,24.8,2025-01-08T03:52:00,0
tx_451,card_78,merchant_33,device_53,10.0.0.22,20.15,2025-01-14T22:26:00,1
tx_452,card_36,merchant_39,device_55,10.0.0.39,12.71,2025-01-27T05:52:00,0
tx_453,card_72,merchant_2,device_15,10.0.0.8,20.46,2025-01-29T03:39:00,0
tx_454,card_42,merchant_49,device_17,10.0.0.97,12.67,2025-01-22T07:32:00,1
tx_455,card_60,merchant_0,device_45,10.0.0.13,28.49,2025-01-01T03:21:00,0
tx_456,card_36,merchant_7,device_9,10.0.0.76,42.09,2025-01-21T04:47:00,0
tx_457,card_64,merchant_16,device_47,10.0.0.45,15.92,2025-01-08T14:11:00,0
tx_458,card_10,merchant_36,device_56,10.0.0.12,24.02,2025-01-13T19:17:00,0
tx_459,card_40,merchant_38,device_34,10.0.0.84,30.05,2025-01-01T11:35:00,0
tx_460,card_12,merchant_34,device_4,10.0.0.33,9.98,2025-01-03T00:32:00,1
tx_461,card_56,merchant_14,device_11,10.0.0.33,62.4,2025-01-01T00:35:00,0
tx_462,card_20,merchant_2,device_4,10.0.0.12,13.29,2025-01-02T16:58:00,1
tx_463,card_75,merchant_7,device_3,10.0.0.71,57.75,2025-01-02T23:57:00,0
tx_464,card_58,merchant_33,device_53,10.0.0.22,45.33,2025-01-15T08:09:00,1
tx_465,card_66,merchant_0,device_32,10.0.0.11,50.95,2025-01-23T18:57:00,1
tx_466,card_20,merchant_41,device_10,10.0.0.2,51.71,2025-01-02T17:32:00,0
tx_467,card_31,merchant_39,device_45,10.0.0.11,37.84,2025-01-01T19:20:00,1
tx_468,card_20,merchant_27,device_34,10.0.0.9,29.08,2025-01-10T06:59:00,0
tx_469,card_73,merchant_37,device_38,10.0.0.52,19.37,2025-01-28T20:19:00,1
tx_470,card_42,merchant_13,device_48,10.0.0.76,26.25,2025-01-22T00:54:00,1
tx_471,card_20,merchant_17,device_36,10.0.0.1,38.89,2025-01-17T04:13:00,0
tx_472,card_64,merchant_14,device_41,10.0.0.18,40.16,2025-01-05T04:05:00,0
tx_473,card_27,merchant_24,device_10,10.0.0.43,10.81,2025-01-16T10:17:00,0
tx_474,card_68,merchant_43,device_53,10.0.0.43,38.03,2025-01-29T09:15:00,1
tx_475,card_45,merchant_39,device_17,10.0.0.13,59.36,2025-01-04T10:40:00,0
tx_476,card_24,merchant_23,device_7,10.0.0.97,46.48,2025-01-21T05:50:00,0
tx_477,card_2,merchant_4,device_6,10.0.0.80,11.5,2025-01-10T06:17:00,0
tx_478,card_23,merchant_3,device_0,10.0.0.47,16.86,2025-01-30T08:30:00,0
tx_479,card_61,merchant_16,device_8,10.0.0.93,61.4,2025-01-29T18:58:00,0
tx_480,card_44,merchant_40,device_10,10.0.0.48,40.46,2025-01-20T01:25:00,0
tx_481,card_60,merchant_39,device_45,10.0.0.13,28.7,2025-01-05T02:25:00,0
tx_482,card_53,merchant_25,device_18,10.0.0.47,143.15,2025-01-08T03:18:00,1
tx_483,card_38,merchant_18,device_45,10.0.0.95,19.8,2025-01-15T21:49:00,1
tx_484,card_35,merchant_12,device_52,10.0.0.99,10.84,2025-01-07T04:14:00,0
tx_485,card_2,merchant_16,device_4,10.0.0.11,64.59,2025-01-29T00:02:00,0
tx_486,card_38,merchant_3,device_11,10.0.0.73,35.93,2025-01-10T19:16:00,0
tx_487,card_0,merchant_39,device_42,10.0.0.14,34.13,2025-01-25T00:58:00,0
tx_488,card_70,merchant_25,device_34,10.0.0.22,38.07,2025-01-03T09:33:00,0
tx_489,card_19,merchant_9,device_21,10.0.0.33,37.76,2025-01-16T17:45:00,0
tx_490,card_59,merchant_41,device_22,10.0.0.15,24.07,2025-01-25T20:38:00,0
tx_491,card_63,merchant_44,device_46,10.0.0.32,13.57,2025-01-12T18:45:00,0
tx_492,card_16,merchant_24,device_17,10.0.0.35,51.32,2025-01-06T05:26:00,0
tx_493,card_53,merchant_8,device_20,10.0.0.27,22.55,2025-01-18T13:18:00,0
tx_494,card_26,merchant_32,device_23,10.0.0.13,19.92,2025-01-27T00:57:00,0
tx_495,card_45,merchant_20,device_17,10.0.0.65,126.88,2025-01-09T21:55:00,0
tx_496,card_76,merchant_6,device_51,10.0.0.48,14.79,2025-01-28T16:07:00,0
tx_497,card_75,merchant_47,device_31,10.0.0.43,64.15,2025-01-08T05:14:00,0
tx_498,card_50,merchant_13,device_16,10.0.0.97,24.07,2025-01-15T08:16:00,1
tx_499,card_53,merchant_0,device_27,10.0.0.11,18.7,2025-01-13T08:50:00,1
tx_500,card_41,merchant_43,device_30,10.0.0.72,24.61,2025-01-04T00:35:00,0
tx_501,card_20,merchant_7,device_4,10.0.0.47,97.64,2025-01-19T14:25:00,1
tx_502,card_39,merchant_17,device_16,10.0.0.65,43.71,2025-01-21T07:50:00,0
tx_503,card_6,merchant_34,device_55,10.0.0.42,4.51,2025-01-25T15:33:00,0
tx_504,card_60,merchant_6,device_27,10.0.0.24,6.16,2025-01-10T20:43:00,1
tx_505,card_60,merchant_9,device_2,10.0.0.4,24.58,2025-01-01T14:53:00,0
tx_506,card_54,merchant_13,device_19,10.0.0.93,29.79,2025-01-25T15:34:00,0
tx_507,card_58,merchant_33,device_46,10.0.0.43,37.62,2025-01-29T03:02:00,1
tx_508,card_37,merchant_39,device_20,10.0.0.0,21.11,2025-01-03T02:45:00,0
tx_509,card_49,merchant_24,device_18,10.0.0.79,45.09,2025-01-30T00:04:00,0
tx_510,card_30,merchant_27,device_41,10.0.0.43,39.62,2025-01-09T19:45:00,0
tx_511,card_45,merchant_17,device_42,10.0.0.8,96.52,2025-01-26T03:35:00,0
tx_512,card_53,merchant_39,device_27,10.0.0.24,32.81,2025-01-01T01:47:00,1
tx_513,card_18,merchant_35,device_44,10.0.0.75,32.97,2025-01-30T02:23:00,0
tx_514,card_61,merchant_9,device_32,10.0.0.24,38.97,2025-01-19T08:11:00,1
tx_515,card_54,merchant_25,device_57,10.0.0.60,23.6,2025-01-22T05:13:00,0
tx_516,card_73,merchant_30,device_50,10.0.0.17,24.56,2025-01-19T07:05:00,0
tx_517,card_44,merchant_10,device_17,10.0.0.40,23.8,2025-01-12T08:25:00,1
tx_518,card_67,merchant_24,device_2,10.0.0.97,116.58,2025-01-01T11:52:00,0
tx_519,card_48,merchant_11,device_42,10.0.0.59,25.55,2025-01-22T23:25:00,0
tx_520,card_43,merchant_22,device_13,10.0.0.13,127.07,2025-01-10T21:37:00,0
tx_521,card_58,merchant_34,device_46,10.0.0.9,64.51,2025-01-17T14:18:00,1
tx_522,card_75,merchant_24,device_32,10.0.0.92,66.46,2025-01-19T03:00:00,0
tx_523,card_40,merchant_44,device_11,10.0.0.29,63.88,2025-01-30T04:48:00,0
tx_524,card_17,merchant_15,device_10,10.0.0.76,15.35,2025-01-09T10:59:00,0
tx_525,card_25,merchant_7,device_49,10.0.0.42,25.48,2025-01-08T16:48:00,0
tx_526,card_50,merchant_20,device_35,10.0.0.72,33.55,2025-01-04T10:09:00,0
tx_527,card_38,merchant_19,device_17,10.0.0.44,11.29,2025-01-25T02:47:00,0
tx_528,card_57,merchant_25,device_52,10.0.0.67,40.96,2025-01-27T11:39:00,1
tx_529,card_68,merchant_43,device_53,10.0.0.43,9.88,2025-01-29T01:35:00,1
tx_530,card_20,merchant_36,device_21,10.0.0.47,89.37,2025-01-10T19:48:00,0
tx_531,card_35,merchant_18,device_21,10.0.0.15,57.76,2025-01-08T08:43:00,0
tx_532,card_22,merchant_7,device_50,10.0.0.40,39.77,2025-01-21T01:16:00,0
tx_533,card_11,merchant_9,device_12,10.0.0.10,44.61,2025-01-15T04:10:00,0
tx_534,card_61,merchant_47,device_45,10.0.0.13,25.84,2025-01-22T09:45:00,1
tx_535,card_2,merchant_32,device_10,10.0.0.43,26.6,2025-01-02T13:17:00,0
tx_536,card_5,merchant_7,device_18,10.0.0.12,49.8,2025-01-07T07:20:00,1
tx_537,card_66,merchant_0,device_27,10.0.0.24,38.01,2025-01-27T09:12:00,1
tx_538,card_19,merchant_33,device_23,10.0.0.24,31.66,2025-01-30T02:09:00,0
tx_539,card_30,merchant_44,device_21,10.0.0.84,20.43,2025-01-19T07:47:00,0
tx_540,card_29,merchant_16,device_55,10.0.0.57,171.56,2025-01-01T00:58:00,0
tx_541,card_13,merchant_36,device_29,10.0.0.9,11.33,2025-01-06T12:49:00,0
tx_542,card_28,merchant_19,device_41,10.0.0.3,51.96,2025-01-08T03:09:00,0
tx_543,card_60,merchant_14,device_17,10.0.0.59,32.88,2025-01-02T10:06:00,0
tx_544,card_27,merchant_34,device_21,10.0.0.67,37.7,2025-01-02T19:47:00,1
tx_545,card_70,merchant_36,device_42,10.0.0.86,30.95,2025-01-27T15:47:00,0
tx_546,card_68,merchant_19,device_43,10.0.0.41,27.41,2025-01-25T01:17:00,0
tx_547,card_54,merchant_42,device_8,10.0.0.43,11.68,2025-01-19T05:48:00,0
tx_548,card_19,merchant_5,device_45,10.0.0.54,81.14,2025-01-29T02:07:00,0
tx_549,card_47,merchant_39,device_45,10.0.0.11,49.57,2025-01-22T17:48:00,1
tx_550,card_58,merchant_38,device_38,10.0.0.44,30.28,2025-01-03T16:53:00,1
tx_551,card_46,merchant_10,device_51,10.0.0.8,30.17,2025-01-19T22:22:00,0
tx_552,card_37,merchant_24,device_15,10.0.0.28,7.75,2025-01-09T08:15:00,0
tx_553,card_32,merchant_4,device_18,10.0.0.24,31.68,2025-01-07T16:13:00,0
tx_554,card_26,merchant_14,device_37,10.0.0.65,12.82,2025-01-29T04:42:00,0
tx_555,card_28,merchant_24,device_29,10.0.0.70,7.71,2025-01-20T19:43:00,0
tx_556,card_6,merchant_13,device_55,10.0.0.41,12.7,2025-01-07T18:51:00,0
tx_557,card_45,merchant_13,device_17,10.0.0.76,26.44,2025-01-07T15:31:00,1
tx_558,card_9,merchant_32,device_32,10.0.0.64,27.03,2025-01-04T22:37:00,0
tx_559,card_50,merchant_25,device_38,10.0.0.44,36.47,2025-01-24T15:36:00,1
tx_560,card_50,merchant_12,device_47,10.0.0.93,35.16,2025-01-18T00:47:00,0
tx_561,card_24,merchant_19,device_59,10.0.0.42,219.58,2025-01-19T23:40:00,0
tx_562,card_61,merchant_5,device_32,10.0.0.55,21.5,2025-01-01T22:22:00,0
tx_563,card_64,merchant_46,device_38,10.0.0.62,23.18,2025-01-17T23:26:00,0
tx_564,card_37,merchant_3,device_26,10.0.0.71,26.45,2025-01-21T13:37:00,0
tx_565,card_68,merchant_32,device_30,10.0.0.65,26.07,2025-01-12T05:20:00,0
tx_566,card_58,merchant_25,device_14,10.0.0.7,45.3,2025-01-09T11:58:00,0
tx_567,card_35,merchant_30,device_15,10.0.0.21,50.67,2025-01-14T00:46:00,0
tx_568,card_6,merchant_40,device_1,10.0.0.88,15.89,2025-01-21T06:39:00,0
tx_569,card_0,merchant_12,device_9,10.0.0.62,15.46,2025-01-05T21:37:00,0
tx_570,card_68,merchant_43,device_38,10.0.0.43,21.22,2025-01-25T11:34:00,0
tx_571,card_33,merchant_26,device_54,10.0.0.46,46.25,2025-01-22T09:16:00,0
tx_572,card_6,merchant_42,device_49,10.0.0.92,17.74,2025-01-15T11:59:00,0
tx_573,card_41,merchant_41,device_55,10.0.0.94,27.96,2025-01-19T14:27:00,0
tx_574,card_53,merchant_7,device_52,10.0.0.12,22.27,2025-01-22T03:30:00,1
tx_575,card_36,merchant_44,device_31,10.0.0.54,58.63,2025-01-25T09:43:00,0
tx_576,card_69,merchant_27,device_23,10.0.0.17,35.22,2025-01-10T03:32:00,0
tx_577,card_39,merchant_10,device_51,10.0.0.86,17.42,2025-01-10T10:43:00,0
tx_578,card_44,merchant_37,device_49,10.0.0.9,11.38,2025-01-05T03:58:00,0
tx_579,card_56,merchant_1,device_36,10.0.0.49,28.06,2025-01-13T03:08:00,0
tx_580,card_59,merchant_2,device_52,10.0.0.33,23.48,2025-01-07T09:26:00,1
tx_581,card_6,merchant_46,device_16,10.0.0.97,12.8,2025-01-19T22:49:00,1
tx_582,card_75,merchant_5,device_4,10.0.0.4,96.06,2025-01-18T19:12:00,0
tx_583,card_27,merchant_15,device_31,10.0.0.12,12.83,2025-01-11T01:50:00,0
tx_584,card_7,merchant_33,device_9,10.0.0.18,36.87,2025-01-13T23:06:00,0
tx_585,card_57,merchant_9,device_34,10.0.0.7,31.17,2025-01-21T14:43:00,0
tx_586,card_39,merchant_18,device_5,10.0.0.59,5.83,2025-01-14T05:32:00,0
tx_587,card_53,merchant_2,device_18,10.0.0.33,37.51,2025-01-30T17:07:00,0
tx_588,card_45,merchant_46,device_48,10.0.0.76,9.81,2025-01-01T10:10:00,1
tx_589,card_7,merchant_39,device_27,10.0.0.24,11.89,2025-01-26T13:20:00,1
tx_590,card_63,merchant_7,device_24,10.0.0.16,39.51,2025-01-06T16:17:00,0
tx_591,card_63,merchant_20,device_48,10.0.0.40,52.09,2025-01-10T17:27:00,1
tx_592,card_47,merchant_39,device_27,10.0.0.13,64.68,2025-01-14T01:35:00,1
tx_593,card_52,merchant_30,device_28,10.0.0.64,32.48,2025-01-28T03:44:00,0
tx_594,card_64,merchant_6,device_3,10.0.0.39,28.92,2025-01-02T06:02:00,0
tx_595,card_65,merchant_25,device_45,10.0.0.69,28.61,2025-01-05T01:24:00,0
tx_596,card_20,merchant_36,device_18,10.0.0.33,19.29,2025-01-22T12:36:00,1
tx_597,card_52,merchant_41,device_19,10.0.0.84,25.34,2025-01-13T17:35:00,0
tx_598,card_64,merchant_37,device_42,10.0.0.75,34.94,2025-01-05T20:18:00,0
tx_599,card_58,merchant_34,device_48,10.0.0.91,25.09,2025-01-19T01:34:00,0
tx_600,card_46,merchant_2,device_52,10.0.0.47,17.05,2025-01-28T23:04:00,1
tx_601,card_36,merchant_16,device_16,10.0.0.29,14.53,2025-01-22T21:04:00,0
tx_602,card_1,merchant_30,device_9,10.0.0.7,25.23,2025-01-18T05:51:00,0
tx_603,card_50,merchant_10,device_48,10.0.0.65,81.52,2025-01-16T09:18:00,1
tx_604,card_72,merchant_29,device_39,10.0.0.43,35.86,2025-01-17T19:00:00,0
